Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1505358,Broadacre crops - Cereal crops - Maize for grain,559486.03,,511611.53,,105,Far West and Orana
1505358,Broadacre crops - Cereal crops - Maize for grain,158425.15,*,144868.91,*,106,Hunter Valley exc Newcastle
1505358,Broadacre crops - Cereal crops - Maize for grain,81539.75,,74562.49,,108,Mid North Coast
1505358,Broadacre crops - Cereal crops - Maize for grain,32557236.8,^,29771355.4,^,109,Murray
1505358,Broadacre crops - Cereal crops - Maize for grain,4212527.26,^,3852066.66,^,110,New England and North West
1505358,Broadacre crops - Cereal crops - Maize for grain,132301.99,,120981.08,,112,Richmond - Tweed
1505358,Broadacre crops - Cereal crops - Maize for grain,23842491.21,*,21802319.52,*,113,Riverina
1505358,Broadacre crops - Cereal crops - Maize for grain,1050868.7,**,960947.2,**,114,Southern Highlands and Shoalhaven
1505358,Broadacre crops - Cereal crops - Maize for grain,3149.7,**,2880.18,**,127,Sydney - South West
1505358,Broadacre crops - Cereal crops - Maize for grain,2171602.99,,2019217.4,,201,Ballarat
1505358,Broadacre crops - Cereal crops - Maize for grain,2186680.64,,2033237.02,,202,Bendigo
1505358,Broadacre crops - Cereal crops - Maize for grain,2171602.99,,2019217.4,,203,Geelong
1505358,Broadacre crops - Cereal crops - Maize for grain,1784218.29,^,1659016.23,^,205,Latrobe - Gippsland
1505358,Broadacre crops - Cereal crops - Maize for grain,3699134.75,,3439559.29,,213,Melbourne - West
1505358,Broadacre crops - Cereal crops - Maize for grain,633772.94,,589299.86,,215,North West
1505358,Broadacre crops - Cereal crops - Maize for grain,7184818.39,^,6680645.76,^,216,Shepparton
1505358,Broadacre crops - Cereal crops - Maize for grain,1949767.34,*,1812948.39,*,217,Warrnambool and South West
1505358,Broadacre crops - Cereal crops - Maize for grain,265474.25,,240073.15,,305,Brisbane Inner City
1505358,Broadacre crops - Cereal crops - Maize for grain,5061257.37,*,4576986.25,*,306,Cairns
1505358,Broadacre crops - Cereal crops - Maize for grain,15749202.89,^,14242288.01,^,307,Darling Downs - Maranoa
1505358,Broadacre crops - Cereal crops - Maize for grain,6735390.53,*,6090935.05,*,308,Central Queensland
1505358,Broadacre crops - Cereal crops - Maize for grain,3023112.12,*,2733854.77,*,310,Ipswich
1505358,Broadacre crops - Cereal crops - Maize for grain,779084.57,**,704540.22,**,311,Logan - Beaudesert
1505358,Broadacre crops - Cereal crops - Maize for grain,1206881.03,*,1091404.27,*,312,Mackay - Isaac - Whitsunday
1505358,Broadacre crops - Cereal crops - Maize for grain,246308.61,**,222741.32,**,315,Queensland - Outback
1505358,Broadacre crops - Cereal crops - Maize for grain,843058.72,**,762393.19,**,317,Toowoomba
1505358,Broadacre crops - Cereal crops - Maize for grain,4963136.53,*,4488253.81,*,319,Wide Bay
1505358,Broadacre crops - Cereal crops - Maize for grain,261412.54,*,244842.69,*,501,Bunbury
1505358,Broadacre crops - Cereal crops - Maize for grain,5636202.42,*,5278947.17,*,510,Western Australia - Outback (North)
1505358,Broadacre crops - Cereal crops - Maize for grain,820572.65,,777419.77,,602,Launceston and North East
1505358,Broadacre crops - Cereal crops - Maize for grain,530047.08,,502172.57,,604,West and North West
