Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1508558,Broadacre crops - Cereal crops - Rice for grain,741648.8,**,687670.24,**,103,Central West
1508558,Broadacre crops - Cereal crops - Rice for grain,131440604.7,^,121874116.1,^,109,Murray
1508558,Broadacre crops - Cereal crops - Rice for grain,809908.06,**,750961.46,**,110,New England and North West
1508558,Broadacre crops - Cereal crops - Rice for grain,301657.77,**,279702.56,**,112,Richmond - Tweed
1508558,Broadacre crops - Cereal crops - Rice for grain,109750456.2,,101762616.4,,113,Riverina
1508558,Broadacre crops - Cereal crops - Rice for grain,75576.05,**,69239.05,**,306,Cairns
1508558,Broadacre crops - Cereal crops - Rice for grain,334457.45,**,306413.44,**,312,Mackay - Isaac - Whitsunday
1508558,Broadacre crops - Cereal crops - Rice for grain,2252818.76,**,2063921.55,**,318,Townsville
1508558,Broadacre crops - Cereal crops - Rice for grain,13929.48,,13197.64,,510,Western Australia - Outback (North)
1508558,Broadacre crops - Cereal crops - Rice for grain,23215.8,,21269.17,,702,Northern Territory - Outback
