Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1919559,"Nurseries, cut flowers or cultivated turf - Total",15867777.83,*,14886545.9,*,101,Capital Region
1919559,"Nurseries, cut flowers or cultivated turf - Total",36326542.1,^,33241593,^,102,Central Coast
1919559,"Nurseries, cut flowers or cultivated turf - Total",14804735.08,,13712159.69,,103,Central West
1919559,"Nurseries, cut flowers or cultivated turf - Total",16429344.72,*,14786410.25,*,104,Coffs Harbour - Grafton
1919559,"Nurseries, cut flowers or cultivated turf - Total",12657041.69,*,11831972.4,*,105,Far West and Orana
1919559,"Nurseries, cut flowers or cultivated turf - Total",6054012.95,**,5865520.26,**,106,Hunter Valley exc Newcastle
1919559,"Nurseries, cut flowers or cultivated turf - Total",15312467.51,**,13781220.75,**,108,Mid North Coast
1919559,"Nurseries, cut flowers or cultivated turf - Total",9833807.53,,8850426.78,,109,Murray
1919559,"Nurseries, cut flowers or cultivated turf - Total",2379742.65,*,2337365.54,*,110,New England and North West
1919559,"Nurseries, cut flowers or cultivated turf - Total",5434356.55,*,4890920.9,*,111,Newcastle and Lake Macquarie
1919559,"Nurseries, cut flowers or cultivated turf - Total",51406293.85,^,47014105.28,^,112,Richmond - Tweed
1919559,"Nurseries, cut flowers or cultivated turf - Total",65166112.47,,58734461.98,,113,Riverina
1919559,"Nurseries, cut flowers or cultivated turf - Total",30756642.5,*,29217550.86,*,114,Southern Highlands and Shoalhaven
1919559,"Nurseries, cut flowers or cultivated turf - Total",102800268.2,^,96437617.1,^,115,Sydney - Baulkham Hills and Hawkesbury
1919559,"Nurseries, cut flowers or cultivated turf - Total",2225799.93,**,2003219.94,**,122,Sydney - Northern Beaches
1919559,"Nurseries, cut flowers or cultivated turf - Total",10184873.4,*,9458495.45,*,123,Sydney - Outer South West
1919559,"Nurseries, cut flowers or cultivated turf - Total",59144434.86,*,56661089.09,*,124,Sydney - Outer West and Blue Mountains
