Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),20056446.33,,19673192.56,,103,Central West
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),304968821.3,^,299141246,^,105,Far West and Orana
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),73168047.14,,71769896.66,,109,Murray
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),883701529.2,^,866815090.8,^,110,New England and North West
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),346846972.6,,340219157.8,,113,Riverina
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),601081001,^,591322449.4,^,307,Darling Downs - Maranoa
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),259327205,^,255117027.1,^,308,Central Queensland
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),2883852.81,**,2837033.46,**,312,Mackay - Isaac - Whitsunday
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),5028767.18,**,4947125.13,**,317,Toowoomba
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),13495862.14,*,13276756.78,*,319,Wide Bay
1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),1860923.54,,1826445.77,,510,Western Australia - Outback (North)
