Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1910758,Broadacre crops - Total,129048640.1,^,117211629.7,^,Broadacre crops,Total,101,Capital Region,,,
1910758,Broadacre crops - Total,4606.32,**,4145.91,**,Broadacre crops,Total,102,Central Coast,,,
1910758,Broadacre crops - Total,712700060.5,,641670964.1,,Broadacre crops,Total,103,Central West,,,
1910758,Broadacre crops - Total,30962841.01,^,26548143.15,^,Broadacre crops,Total,104,Coffs Harbour - Grafton,,,
1910758,Broadacre crops - Total,1086535664,,997815438.3,,Broadacre crops,Total,105,Far West and Orana,,,
1910758,Broadacre crops - Total,7314557.22,^,6572523.63,^,Broadacre crops,Total,106,Hunter Valley excluding Newcastle,,,
1910758,Broadacre crops - Total,1223323.61,**,1186929.46,**,Broadacre crops,Total,108,Mid North Coast,,,
1910758,Broadacre crops - Total,895141832.5,,810463144.4,,Broadacre crops,Total,109,Murray,,,
1910758,Broadacre crops - Total,1933399542,,1806485019,,Broadacre crops,Total,110,New England and North West,,,
1910758,Broadacre crops - Total,69544016.47,^,60008060.99,^,Broadacre crops,Total,112,Richmond - Tweed,,,
1910758,Broadacre crops - Total,1270759480,,1158798306,,Broadacre crops,Total,113,Riverina,,,
1910758,Broadacre crops - Total,1552287.19,**,1427486.98,**,Broadacre crops,Total,114,Southern Highlands and Shoalhaven,,,
1910758,Broadacre crops - Total,1595508.47,,1442851.04,,Broadacre crops,Total,122,Sydney - Northern Beaches,,,
1910758,Broadacre crops - Total,84494.25,*,75371.04,*,Broadacre crops,Total,123,Sydney - Outer South West,,,
1910758,Broadacre crops - Total,39047.63,,33219.8,,Broadacre crops,Total,124,Sydney - Outer West and Blue Mountains,,,
1910758,Broadacre crops - Total,1844545.87,,1642254.49,,Broadacre crops,Total,127,Sydney - South West,,,
1910758,Broadacre crops - Total,200509272.7,^,183004504.8,^,Broadacre crops,Total,201,Ballarat,,,
1910758,Broadacre crops - Total,197111287.9,^,175814145.2,^,Broadacre crops,Total,202,Bendigo,,,
1910758,Broadacre crops - Total,50778599.41,*,46192096.95,*,Broadacre crops,Total,203,Geelong,,,
1910758,Broadacre crops - Total,51163889.91,*,46813926.44,*,Broadacre crops,Total,204,Hume,,,
1910758,Broadacre crops - Total,12361894.29,*,11230890.01,*,Broadacre crops,Total,205,Latrobe - Gippsland,,,
1910758,Broadacre crops - Total,231090.91,**,205646.89,**,Broadacre crops,Total,209,Melbourne - North East,,,
1910758,Broadacre crops - Total,4707304.19,**,4272356.32,**,Broadacre crops,Total,210,Melbourne - North West,,,
1910758,Broadacre crops - Total,182266.36,,162198.12,,Broadacre crops,Total,212,Melbourne - South East,,,
